CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted,avg_order_value,CLV_basic,CLV_adjusted,Retention_ROI,Worth_Retaining,CLV_tier
15554,277,1,217.2,0,Dormant / At-Risk,0.99994445,1,217.2,325.79999999999995,0.018098190000004986,299.49190180999994,True,Bronze
15555,12,36,11243.91,1,Champions,6.507097e-05,0,312.3308333333333,16865.864999999998,16864.76752180456,-852.1957718045614,False,Platinum
15556,24,1,279.77,0,Dormant / At-Risk,0.9992405,1,279.77,419.655,0.31872797250001006,388.35352202749993,True,Bronze
15557,28,1,468.91,0,Dormant / At-Risk,0.9990081,1,468.91,703.365,0.697667743500032,657.4990822565,True,Bronze
15558,639,1,202.68,0,Dormant / At-Risk,0.9999045,1,202.68,304.02,0.029033910000007938,278.78996608999995,True,Bronze
15559,568,1,1109.4,0,Dormant / At-Risk,0.9996176,1,1109.4,1664.1000000000001,0.6363518400000083,1570.25864816,True,Bronze
15560,397,2,153.52,0,Dormant / At-Risk,0.99993443,1,76.76,230.28000000000003,0.015099459599990622,208.75090054040004,True,Bronze
15561,11,8,1934.39,1,Champions,0.000221776,0,241.79875,2901.585,2900.94149808504,-154.43574808504036,False,Gold
15562,351,3,671.4300000000001,0,Dormant / At-Risk,0.99952316,1,223.81000000000003,1007.1450000000001,0.4802470218000342,946.3075029782001,True,Bronze
15563,22,7,2859.46,1,Champions,0.0001279966,0,408.4942857142857,4289.1900000000005,4288.640998263247,-223.9104982632466,False,Gold
15564,463,2,70.74000000000001,0,Dormant / At-Risk,0.99992645,1,35.370000000000005,106.11000000000001,0.007804390499997645,90.7966956095,True,Bronze
15565,50,2,173.16000000000005,0,Dormant / At-Risk,0.9998323,1,86.58000000000003,259.74000000000007,0.04355839799999815,236.70944160200006,True,Bronze
15566,392,2,227.87,0,Dormant / At-Risk,0.99993443,1,113.935,341.805,0.02241215384998608,314.69233784615,True,Bronze
15567,18,1,186.01,0,Dormant / At-Risk,0.9995976,1,186.01,279.015,0.11227563600000696,254.95197436399997,True,Bronze
15568,2,3,758.29,1,Champions,0.020346833,0,252.76333333333332,1137.435,1114.291800006645,-43.72855000664504,False,Silver
15569,103,10,3583.45,1,Champions,0.00034891695,0,358.34499999999997,5375.174999999999,5373.299510333283,-276.88326033328394,False,Gold
15570,7,25,8736.49,1,Champions,6.234962e-05,0,349.45959999999997,13104.735,13103.91792475255,-664.4196747525493,False,Platinum
15571,11,14,3892.35,1,Champions,7.767057e-05,0,278.025,5838.525,5838.07151843529,-301.4727684352911,False,Gold
15572,4,10,3965.2,1,Champions,6.264033e-05,0,396.52,5947.799999999999,5947.427427845225,-307.01742784522594,False,Gold
15573,31,5,1188.42,1,Champions,0.021278214,0,237.68400000000003,1782.63,1744.6988173771801,-61.20031737718023,False,Silver
15574,177,6,1101.44,0,Dormant / At-Risk,0.9294103,1,183.57333333333335,1652.16,116.62547875199996,1442.926521248,True,Silver
15575,619,1,30.1,0,Dormant / At-Risk,0.9999113,1,30.1,45.150000000000006,0.004004805000002377,32.888495195000004,True,Bronze
15576,37,1,921.37,0,Dormant / At-Risk,0.991234,1,921.37,1382.055,12.115094130000072,1290.83715587,True,Silver
15577,151,5,396.03,0,Dormant / At-Risk,0.9908381,1,79.20599999999999,594.045,5.442580885499967,548.9001691144999,True,Silver
15578,162,1,127.1,0,Dormant / At-Risk,0.9999325,1,127.1,190.64999999999998,0.01286887499999964,171.10463112499997,True,Bronze
15579,68,5,1250.63,1,Champions,0.06582457,0,250.12600000000003,1875.9450000000002,1752.4617270313502,19.686022968649922,True,Silver
15580,376,8,1375.39,0,Dormant / At-Risk,0.7586446,1,171.92375,2063.085,497.936705409,1451.994044591,True,Silver
15581,120,38,7480.4,1,Champions,0.00028627322,0,196.85263157894735,11220.599999999999,11217.387842707667,-567.8178427076691,False,Platinum
15582,24,3,682.9100000000001,0,Dormant / At-Risk,0.90312314,1,227.63666666666668,1024.3650000000002,99.23726469389997,863.9094853061002,True,Silver
15583,376,1,95.96,0,Dormant / At-Risk,0.9999467,1,95.96,143.94,0.007672002000004876,126.735327998,True,Bronze
15584,23,6,1268.2,1,Champions,0.0018261508,0,211.36666666666667,1902.3000000000002,1898.82611333316,-101.64111333315986,False,Silver
15585,176,1,455.3,0,Dormant / At-Risk,0.99982363,1,455.3,682.95,0.12045189150002512,638.6820481085,True,Bronze
15586,592,3,1139.1,0,Dormant / At-Risk,0.9978796,1,379.7,1708.6499999999999,3.6230214600000377,1609.5944785399997,True,Silver
15587,50,7,1522.08,1,Champions,0.004292113,0,217.44,2283.12,2273.32059096744,-114.35659096743984,False,Gold
15588,677,1,579.6,0,Dormant / At-Risk,0.9997435,1,579.6,869.4000000000001,0.2230010999999938,815.7069989,True,Bronze
15589,255,3,478.53,0,Dormant / At-Risk,0.9995654,1,159.51,717.795,0.31195370699996533,671.593296293,True,Bronze
15590,382,5,1496.6,0,Dormant / At-Risk,0.9920632,1,299.32,2244.8999999999996,17.81732231999992,2104.8376776799996,True,Silver
15591,582,3,217.9,0,Dormant / At-Risk,0.999845,1,72.63333333333334,326.85,0.050661750000005314,300.45683825,True,Bronze
15592,46,1,388.58,0,Dormant / At-Risk,0.99963963,1,388.58,582.87,0.21004886189999927,543.5164511381,True,Bronze
15593,70,1,199.8,0,Dormant / At-Risk,0.9998903,1,199.8,299.70000000000005,0.03287708999999712,274.68212291000003,True,Bronze
15594,15,5,1771.78,1,Champions,0.0009138132,0,354.356,2657.67,2655.241386072756,-140.45488607275593,False,Gold
15595,487,1,357.6,0,Dormant / At-Risk,0.9998667,1,357.6,536.4000000000001,0.07150212000000154,499.50849788000005,True,Bronze
15596,100,9,2727.72,1,Champions,0.00048529482,0,303.08,4091.58,4089.5943774203843,-212.5933774203845,False,Gold
15597,35,2,563.37,0,Dormant / At-Risk,0.9984799,1,281.685,845.0550000000001,1.2845681055000207,791.5176818945,True,Silver
15598,53,2,548.02,0,Dormant / At-Risk,0.9991049,1,274.01,822.03,0.7357990530000308,770.1927009469999,True,Bronze
15599,26,3,1250.06,1,Champions,0.10184633,0,416.68666666666667,1875.09,1684.1189650802999,87.21653491970005,True,Silver
15600,428,4,1199.31,0,Dormant / At-Risk,0.9970431,1,299.8275,1798.965,5.319359608500072,1693.6973903914998,True,Silver
15601,11,30,14191.74,1,Champions,6.4861444e-05,0,473.058,21287.61,21286.229254876092,-1072.9997548760912,False,Platinum
15602,8,16,3137.96,1,Champions,8.576102e-05,0,196.1225,4706.9400000000005,4706.536328024522,-244.9433280245221,False,Gold
15603,78,2,88.48,0,Dormant / At-Risk,0.9998708,1,44.24,132.72,0.017147424000006833,116.06685257599999,True,Bronze
15604,52,1,216.39,0,Dormant / At-Risk,0.9998789,1,216.39,324.585,0.03930724349999516,298.31644275649995,True,Bronze
15605,36,9,1741.95,1,Champions,0.0002792618,0,193.55,2612.925,2612.1953098612353,-139.91655986123533,False,Gold
15606,61,17,5230.99,1,Champions,0.00014136457,0,307.70529411764704,7846.485,7845.375785021963,-401.21503502196356,False,Gold
15607,336,9,1708.97,1,Champions,0.20887935,0,189.88555555555556,2563.455,2028.0021858457499,397.2800641542499,True,Silver
15608,28,5,1785.98,1,Champions,0.0016096017,0,357.196,2678.9700000000003,2674.6579253337513,-139.63642533375105,False,Gold
15609,184,1,298.48,0,Dormant / At-Risk,0.9998647,1,298.48,447.72,0.06057651599997733,415.27342348400003,True,Bronze
15610,51,1,112.46,0,Dormant / At-Risk,0.9998789,1,112.46,168.69,0.020428358999997488,150.235071641,True,Bronze
15611,9,26,2997.28,1,Champions,8.650666e-05,0,115.28,4495.92,4495.531072977173,-234.4070729771729,False,Gold
15612,36,2,195.15,0,Dormant / At-Risk,0.99975294,1,97.575,292.725,0.07232063849998994,268.0164293615,True,Bronze
15613,610,1,433.72,0,Dormant / At-Risk,0.9997706,1,433.72,650.58,0.14924305200003007,607.9017569480001,True,Bronze
15614,437,4,3147.36,0,Dormant / At-Risk,0.9028749,1,786.84,4721.04,458.53148210399985,4016.4565178959997,True,Silver
15615,10,47,21373.97,1,Champions,6.4861444e-05,0,454.7653191489362,32060.955,32058.875480162682,-1610.9682301626817,False,Platinum
15616,438,1,317.11,0,Dormant / At-Risk,0.9998884,1,317.11,475.665,0.053084213999995,441.828665786,True,Bronze
15617,396,3,828.5500000000001,0,Dormant / At-Risk,0.9993326,1,276.18333333333334,1242.825,0.829461404999981,1169.8542885949998,True,Silver
15618,32,4,776.851,1,Champions,0.375542,0,194.21275,1165.2765,727.6662326369999,369.34644236300005,True,Silver
15619,10,1,336.4,0,Dormant / At-Risk,0.996612,1,336.4,504.59999999999997,1.709584799999973,467.6604152,True,Silver
15620,56,4,1942.36,1,Champions,0.043492943,0,485.59,2913.54,2786.82157085178,-28.958570851780223,False,Gold
15621,4,4,1293.03,1,Champions,0.002099875,0,323.2575,1939.545,1935.4721979431251,-102.9044479431252,False,Silver
15622,43,17,7852.610000000001,1,Champions,0.00010716659,0,461.91823529411766,11778.915,11777.652693845552,-597.6834438455517,False,Platinum
15623,141,8,2437.05,1,Champions,0.003024171,0,304.63125,3655.5750000000003,3644.5199160966754,-181.72366609667552,False,Gold
15624,116,4,588.13,0,Dormant / At-Risk,0.9956917,1,147.0325,882.1949999999999,3.800760718500037,824.2844892814999,True,Silver
15625,103,9,3236.4,1,Champions,0.00037116423,0,359.6,4854.6,4852.798146129042,-250.92814612904203,False,Gold
15626,74,3,1067.52,0,Dormant / At-Risk,0.9881512,1,355.84,1601.28,18.97324646399999,1492.242753536,True,Silver
15627,457,2,566.9,0,Dormant / At-Risk,0.99971515,1,283.45,850.3499999999999,0.24222219750000265,797.5902778024998,True,Bronze
15628,4,17,5333.08,1,Champions,6.264033e-05,0,313.7105882352941,7999.62,7999.118901163325,-409.47990116332585,False,Gold
15629,450,4,2240.9,0,Dormant / At-Risk,0.9862855,1,560.225,3361.3500000000004,46.09923457499988,3137.183265425,True,Silver
15630,45,3,1481.4,1,Champions,0.44375,0,493.8,2222.1000000000004,1236.0431250000001,864.9518750000002,True,Silver
15631,642,1,596.67,0,Dormant / At-Risk,0.99974924,1,596.67,895.0049999999999,0.22443145380001475,840.0303185461999,True,Bronze
15632,15,8,3285.31,1,Champions,9.671543e-05,0,410.66375,4927.965,4927.488389746,-255.92163974600044,False,Gold
15633,509,13,4335.96,1,Champions,0.00786861,0,333.5353846153846,6503.9400000000005,6452.7630326766,-284.02003267659984,False,Gold
15634,17,2,554.65,0,Dormant / At-Risk,0.97587764,1,277.325,831.9749999999999,20.069200461000005,760.3070495389999,True,Silver
15635,395,1,100.35,0,Dormant / At-Risk,0.9999467,1,100.35,150.52499999999998,0.008022982500005098,132.99072701749998,True,Bronze
15636,89,4,1444.58,0,Dormant / At-Risk,0.6928308,1,361.145,2166.87,665.5957244040001,1382.9307755959999,True,Silver
15637,52,5,797.59,1,Champions,0.16901517,0,159.518,1196.385,994.17778583955,132.38796416045,True,Silver
15638,378,6,2265.2,0,Dormant / At-Risk,0.8752995,1,377.5333333333333,3397.7999999999997,423.7073588999999,2794.2026410999997,True,Silver
15639,134,3,1065.08,0,Dormant / At-Risk,0.9976501,1,355.02666666666664,1597.62,3.754247238000025,1503.9847527619997,True,Silver
15640,4,29,23494.31,1,Champions,6.234962e-05,0,810.1486206896552,35241.465000000004,35239.26770804901,-1769.8759580490077,False,Platinum
15641,105,12,5345.55,1,Champions,0.00026581762,0,445.46250000000003,8018.325000000001,8016.1935879321145,-408.784837932114,False,Gold
15642,729,1,105.78,0,Dormant / At-Risk,0.99989796,1,105.78,158.67000000000002,0.016190686800004038,140.7203093132,True,Bronze
15643,191,3,664.0,0,Dormant / At-Risk,0.999374,1,221.33333333333334,996.0,0.6234960000000154,935.5765039999999,True,Bronze
15644,166,4,803.54,0,Dormant / At-Risk,0.99583226,1,200.885,1205.31,5.02341869939997,1130.0210813006,True,Silver
15645,18,3,1055.17,1,Champions,0.12285811,0,351.72333333333336,1582.755,1388.30071210695,105.31653789305005,True,Silver
15646,157,5,784.8100000000001,0,Dormant / At-Risk,0.9743565,1,156.96200000000002,1177.2150000000001,30.18791285250005,1078.1663371475001,True,Silver
15647,415,1,169.0,0,Dormant / At-Risk,0.99994564,1,169.0,253.5,0.013780260000007871,230.81121973999998,True,Bronze
15648,204,2,639.5,0,Dormant / At-Risk,0.9996793,1,319.75,959.25,0.3076314749999536,900.9798685249999,True,Bronze
15649,336,4,1660.35,0,Dormant / At-Risk,0.9940182,1,415.0875,2490.5249999999996,14.89782244500009,2341.1009275549995,True,Silver
15650,521,2,553.88,0,Dormant / At-Risk,0.99963367,1,276.94,830.8199999999999,0.3043542905999753,778.9746457093999,True,Bronze
15651,36,5,1259.06,1,Champions,0.008158602,0,251.81199999999998,1888.59,1873.18174584882,-89.02124584882017,False,Silver
15652,91,5,1405.94,1,Champions,0.25268406,0,281.188,2108.91,1576.0220590253998,417.4424409746,True,Silver
15653,92,2,877.44,0,Dormant / At-Risk,0.999276,1,438.72,1316.16,0.9528998399999302,1239.3991001600002,True,Silver
15654,9,2,922.53,1,Champions,0.07360118,0,461.265,1383.795,1281.9460551219,22.659194878100152,True,Silver
15655,243,1,560.6700000000001,0,Dormant / At-Risk,0.99985087,1,560.6700000000001,841.0050000000001,0.12541907565004445,788.8293309243501,True,Bronze
15656,45,4,748.5,0,Dormant / At-Risk,0.79024464,1,187.125,1122.75,235.50283043999994,821.10966956,True,Silver
15657,22,1,30.0,0,Dormant / At-Risk,0.999637,1,30.0,45.0,0.0163350000000001,32.733665,True,Bronze
15658,190,8,2117.27,1,Champions,0.017162532,0,264.65875,3175.9049999999997,3121.39842880854,-114.28867880854023,False,Gold
15659,43,3,532.49,0,Dormant / At-Risk,0.9918874,1,177.49666666666667,798.735,6.47981756100002,742.3184324389999,True,Silver
15660,25,15,2603.69,1,Champions,0.00010536092,0,173.57933333333332,3905.535,3905.1235092393076,-204.86525923930776,False,Gold
15661,317,8,1215.95,0,Dormant / At-Risk,0.75127184,1,151.99375,1823.9250000000002,453.661509228,1269.0672407719999,True,Silver
15662,661,2,283.73,0,Dormant / At-Risk,0.999658,1,141.865,425.595,0.1455534899999802,394.16969651,True,Bronze
15663,106,1,138.14,0,Dormant / At-Risk,0.9999163,1,138.14,207.20999999999998,0.017343477000004114,186.83215652299998,True,Bronze
15664,50,4,1254.03,1,Champions,0.1396333,0,313.5075,1881.045,1618.3884792015,158.60427079849978,True,Silver
15665,168,5,3987.07,1,Champions,0.014425572,0,797.414,5980.6050000000005,5894.33135196894,-222.75660196894023,False,Gold
15666,472,2,632.94,0,Dormant / At-Risk,0.99967825,1,316.47,949.4100000000001,0.30547266750000907,891.6340273325001,True,Bronze
15667,39,1,301.32000000000005,0,Dormant / At-Risk,0.999686,1,301.32000000000005,451.9800000000001,0.14192172000001652,419.23907828,True,Bronze
15668,217,1,76.32000000000001,0,Dormant / At-Risk,0.9999424,1,76.32000000000001,114.48000000000002,0.0065940479999989695,98.74940595200002,True,Bronze
15669,40,4,684.34,0,Dormant / At-Risk,0.8349632,1,171.085,1026.51,169.411925568,795.7725744319999,True,Silver
15670,296,2,325.2,0,Dormant / At-Risk,0.99974626,1,162.6,487.79999999999995,0.1237743720000011,453.2862256279999,True,Bronze
15671,18,7,2657.13,1,Champions,0.00012191391,0,379.59000000000003,3985.695,3985.2090883384826,-208.7988383384827,False,Gold
15672,725,1,45.3,0,Dormant / At-Risk,0.99989796,1,45.3,67.94999999999999,0.006933618000001728,54.545566381999976,True,Bronze
15673,88,9,6204.32,1,Champions,0.00022690768,0,689.3688888888888,9306.48,9304.368288214233,-473.2122882142339,False,Platinum
15674,73,13,6948.2300000000005,1,Champions,0.00014792674,0,534.4792307692308,10422.345000000001,10420.803256480996,-529.5755064809964,False,Platinum
15675,81,4,542.04,0,Dormant / At-Risk,0.9879637,1,135.51,813.06,9.786234078,752.6207659219999,True,Silver
15676,18,3,3435.76,1,Champions,0.009946622,0,1145.2533333333333,5153.64,5102.378690995921,-216.42069099592118,False,Gold
15677,49,3,1305.63,0,Dormant / At-Risk,0.8037287,1,435.21000000000004,1958.4450000000002,384.38654612850013,1466.1362038715,True,Silver
15678,52,3,1825.94,1,Champions,0.4360765,0,608.6466666666666,2738.91,1544.535713385,1047.4287866149996,True,Silver
15679,24,4,781.28,1,Champions,0.09372885,0,195.32,1171.92,1062.0772861080002,41.24671389199989,True,Silver
15680,9,10,4028.69,1,Champions,6.264033e-05,0,402.869,6043.035,6042.656462293398,-311.7732122933985,False,Gold
15681,25,14,2989.7000000000003,1,Champions,0.000107361644,0,213.55,4484.55,4484.0685313394,-233.74603133939945,False,Gold
15682,599,2,318.24,0,Dormant / At-Risk,0.9997092,1,159.12,477.36,0.13881628800001694,443.353183712,True,Bronze
15683,117,2,524.54,0,Dormant / At-Risk,0.9996222,1,262.27,786.81,0.29725681799998716,737.172243182,True,Bronze
15684,547,3,173.95,0,Dormant / At-Risk,0.99983525,1,57.98333333333333,260.92499999999995,0.042987393750012204,237.83576260624992,True,Bronze
15685,450,1,55.98,0,Dormant / At-Risk,0.9999422,1,55.98,83.97,0.004853465999999727,69.76664653399999,True,Bronze
15686,420,1,90.0,0,Dormant / At-Risk,0.99994564,1,90.0,135.0,0.007338600000004192,118.2426614,True,Bronze
15687,8,9,2993.1,1,Champions,8.650666e-05,0,332.56666666666666,4489.65,4489.261615373931,-234.09411537393134,False,Gold
15688,418,1,190.57,0,Dormant / At-Risk,0.99994564,1,190.57,285.855,0.015539077800008877,261.5467109222,True,Bronze
15689,119,3,521.03,0,Dormant / At-Risk,0.9991941,1,173.67666666666665,781.545,0.6298471155000204,731.8379028844998,True,Bronze
15690,4,2,239.76,0,Dormant / At-Risk,0.92313176,1,119.88,359.64,27.644893833600012,304.01310616639995,True,Silver
15691,252,4,571.3,0,Dormant / At-Risk,0.9990369,1,142.825,856.9499999999999,0.8253285449999952,803.2771714549998,True,Silver
15692,28,1,191.04,0,Dormant / At-Risk,0.9997514,1,191.04,286.56,0.07123881600001239,262.16076118399997,True,Bronze
15693,659,1,37.5,0,Dormant / At-Risk,0.9999045,1,37.5,56.25,0.005371875000001469,43.432128125,True,Bronze
15694,0,24,9978.48,1,Champions,6.234962e-05,0,415.77,14967.72,14966.786768345733,-757.4527683457345,False,Platinum
15695,266,4,1131.04,0,Dormant / At-Risk,0.99660265,1,282.76,1696.56,5.763808115999941,1595.9681918840001,True,Silver
15696,33,13,3881.22,1,Champions,0.00011770194,0,298.5553846153846,5821.83,5821.1447593146495,-300.40625931465,False,Gold
15697,689,1,246.75,0,Dormant / At-Risk,0.9999045,1,246.75,370.125,0.03534693750000967,341.58340306249994,True,Bronze
15698,624,1,46.2,0,Dormant / At-Risk,0.9999113,1,46.2,69.30000000000001,0.006146910000003648,55.82885309000001,True,Bronze
15699,17,1,309.65,0,Dormant / At-Risk,0.9985526,1,309.65,464.47499999999997,0.6722811149999942,430.578968885,True,Bronze
15700,172,2,696.68,0,Dormant / At-Risk,0.9995833,1,348.34,1045.02,0.43545983400004973,982.3335401659998,True,Bronze
15701,2,4,1529.0,1,Champions,0.0017595515,0,382.25,2293.5,2289.46446863475,-120.6394686347503,False,Gold
15702,476,2,140.39,0,Dormant / At-Risk,0.99992645,1,70.195,210.58499999999998,0.015488526749995324,190.04026147324996,True,Bronze
15703,264,1,211.5,0,Dormant / At-Risk,0.99994445,1,211.5,317.25,0.017623237500004857,291.3698767625,True,Bronze
15704,140,6,3734.66,1,Champions,0.004088553,0,622.4433333333333,5601.99,5579.08596697953,-267.19546697953047,False,Gold
15705,201,1,143.1,0,Dormant / At-Risk,0.99993587,1,143.1,214.64999999999998,0.013765504500010965,193.90373449549995,True,Bronze
15706,63,4,1060.56,0,Dormant / At-Risk,0.7740794,1,265.14,1590.84,359.403527304,1141.8944726959999,True,Silver
15707,35,4,916.98,1,Champions,0.2037052,0,229.245,1375.47,1095.279608556,201.41689144399993,True,Silver
15708,40,9,3887.15,1,Champions,0.00012149844,0,431.90555555555557,5830.725,5830.016576008432,-300.82782600843166,False,Gold
15709,283,2,327.85,0,Dormant / At-Risk,0.99973994,1,163.925,491.77500000000003,0.12789100650000315,457.0583589935,True,Bronze
15710,417,1,898.87,0,Dormant / At-Risk,0.99977523,1,898.87,1348.305,0.30305851484998014,1270.5866914851501,True,Bronze
15711,556,2,420.25,0,Dormant / At-Risk,0.9995609,1,210.125,630.375,0.27679766250001614,588.5794523374999,True,Bronze
15712,9,12,3472.41,1,Champions,8.436417e-05,0,289.3675,5208.615,5208.1755795186755,-269.99132951867614,False,Gold
15713,143,4,839.64,0,Dormant / At-Risk,0.9949687,1,209.91,1259.46,6.336721097999951,1180.150278902,True,Silver
15714,11,5,783.96,1,Champions,0.006756004,0,156.792,1175.94,1167.9953446562401,-60.85234465624012,False,Silver
15715,555,5,658.02,0,Dormant / At-Risk,0.99684757,1,131.60399999999998,987.03,3.111542982899984,924.5669570171,True,Silver
15716,145,11,2485.26,1,Champions,0.0017788503,0,225.9327272727273,3727.8900000000003,3721.2586417551333,-189.76314175513335,False,Gold
15717,234,5,607.0,0,Dormant / At-Risk,0.9957682,1,121.4,910.5,3.853053900000007,851.1219461,True,Silver
15718,540,1,293.79,0,Dormant / At-Risk,0.99982953,1,293.79,440.68500000000006,0.07512357195001484,408.57562642805,True,Bronze
15719,32,31,10195.97,1,Champions,9.754968e-05,0,328.9022580645161,15293.954999999998,15292.463079583815,-773.2058295838178,False,Platinum
15720,24,2,739.22,0,Dormant / At-Risk,0.9881295,1,369.61,1108.83,13.162366515000006,1030.2261334849998,True,Silver
15721,11,1,471.4,0,Dormant / At-Risk,0.9864971,1,471.4,707.0999999999999,9.547900589999987,652.1970994099999,True,Silver
15722,35,11,5234.0,1,Champions,9.8749915e-05,0,475.8181818181818,7851.0,7850.224714417334,-401.7747144173345,False,Gold
15723,364,4,930.7,0,Dormant / At-Risk,0.99803096,1,232.675,1396.0500000000002,2.748878291999969,1313.4986217080002,True,Silver
15724,201,3,310.85,0,Dormant / At-Risk,0.9996772,1,103.61666666666667,466.27500000000003,0.1505135699999797,432.81073643,True,Bronze
15725,15,1,415.25,0,Dormant / At-Risk,0.99032015,1,415.25,622.875,6.029336568750028,575.7019134312499,True,Silver
15726,390,1,321.91,0,Dormant / At-Risk,0.9998938,1,321.91,482.865,0.051280262999973555,448.670469737,True,Bronze
15727,16,15,9371.71,1,Champions,6.455132e-05,0,624.7806666666667,14057.564999999999,14056.657565623262,-711.9708156232628,False,Platinum
15728,379,2,544.6,0,Dormant / At-Risk,0.99973255,1,272.3,816.9000000000001,0.21847990499995665,765.8365200950001,True,Bronze
15729,212,3,192.55,0,Dormant / At-Risk,0.9998945,1,64.18333333333334,288.82500000000005,0.030471037499994403,264.35327896250004,True,Bronze
15730,65,5,1726.58,1,Champions,0.014006306,0,345.316,2589.87,2553.59548827978,-103.2189882797802,False,Gold
15731,553,1,125.3,0,Dormant / At-Risk,0.99990964,1,125.3,187.95,0.016983161999991735,168.53551683799998,True,Bronze
15732,212,10,1543.97,1,Champions,0.08851593,0,154.397,2315.955,2110.95608933685,79.20116066314995,True,Silver
15733,282,1,162.3,0,Dormant / At-Risk,0.99994445,1,162.3,243.45000000000002,0.013523647500003727,221.2639763525,True,Bronze
15734,114,4,2263.3,1,Champions,0.31604892,0,565.825,3394.9500000000003,2321.979719046,893.2227809540004,True,Gold
15735,421,1,327.68,0,Dormant / At-Risk,0.9998542,1,327.68,491.52,0.07166361599998708,456.872336384,True,Bronze
15736,435,2,1767.12,0,Dormant / At-Risk,0.99885964,1,883.56,2650.68,3.022729444799871,2505.1232705551997,True,Silver
15737,14,8,1188.12,1,Champions,0.0012934715,0,148.515,1782.1799999999998,1779.8748009621297,-96.80380096213003,False,Silver
15738,18,41,13043.32,1,Champions,6.455132e-05,0,318.12975609756097,19564.98,19563.717054715224,-986.9860547152239,False,Platinum
15739,66,1,449.12,0,Dormant / At-Risk,0.9996768,1,449.12,673.6800000000001,0.21773337599997844,629.778266624,True,Bronze
15740,49,1,154.88,0,Dormant / At-Risk,0.99987876,1,154.88,232.32,0.028166476800005214,210.67583352319997,True,Bronze
15741,458,2,208.62,0,Dormant / At-Risk,0.99992645,1,104.31,312.93,0.023016001499993055,287.26048399850004,True,Bronze
15742,619,1,156.87,0,Dormant / At-Risk,0.9999113,1,156.87,235.305,0.020871553500012383,213.5188784465,True,Bronze
15743,16,4,775.96,1,Champions,0.02197839,0,193.99,1163.94,1138.3584727434,-42.615472743400005,False,Silver
15744,77,1,34.8,0,Dormant / At-Risk,0.99989426,1,34.8,52.199999999999996,0.0055196279999981885,39.584480372,True,Bronze
15745,19,4,1094.59,1,Champions,0.009770995,0,273.6475,1641.8849999999998,1625.8421498744246,-76.05139987442499,False,Silver
15746,134,1,196.88,0,Dormant / At-Risk,0.9999324,1,196.88,295.32,0.0199636319999839,270.534036368,True,Bronze
15747,12,9,2499.81,1,Champions,8.859973e-05,0,277.75666666666666,3749.715,3749.3827762634232,-197.15352626342337,False,Gold
15748,40,3,609.81,0,Dormant / At-Risk,0.99001163,1,203.26999999999998,914.7149999999999,9.13651186454997,849.8427381354498,True,Silver
15749,235,3,44534.3,1,Champions,0.27990496,0,14844.766666666668,66801.45000000001,48103.39280980801,15347.984690192003,True,Platinum
15750,2,18,6452.991,1,Champions,6.234962e-05,0,358.4995,9679.486499999999,9678.88298769493,-493.3708126949314,False,Platinum
15751,460,11,1380.44,1,Champions,0.20786813,0,125.49454545454546,2070.66,1640.2357779341999,316.89122206579987,True,Silver
15752,39,9,3924.91,1,Champions,0.000120636076,0,436.1011111111111,5887.365,5886.65477138842,-303.6580213884208,False,Gold
15753,304,1,79.2,0,Dormant / At-Risk,0.99994576,1,79.2,118.80000000000001,0.006443711999998004,102.85355628800001,True,Bronze
15754,51,9,3037.61,1,Champions,0.00015783744,0,337.51222222222225,4556.415,4555.695827120822,-237.10157712082218,False,Gold
15755,10,17,5993.12,1,Champions,6.516387e-05,0,352.53647058823526,8989.68,8989.09419766114,-458.8981976611394,False,Platinum
15756,61,4,528.01,0,Dormant / At-Risk,0.9781577,1,132.0025,792.015,17.299429234499986,725.1148207655,True,Silver
15757,65,6,2940.36,1,Champions,0.000309994,0,490.06,4410.54,4409.17275906324,-229.15975906324002,False,Gold
15758,24,1,205.25,0,Dormant / At-Risk,0.9996778,1,205.25,307.875,0.09919732500001546,282.38205267499995,True,Bronze
15759,218,7,830.9300000000001,0,Dormant / At-Risk,0.9585857,1,118.70428571428572,1246.395,51.618576448500015,1122.4566735514998,True,Silver
15760,630,2,13916.34,0,Dormant / At-Risk,0.8775812,1,6958.17,20874.510000000002,2555.432464788001,17265.352035212,True,Gold
15761,442,1,143.05,0,Dormant / At-Risk,0.9999422,1,143.05,214.57500000000002,0.012402434999999302,193.83384756499999,True,Bronze
15762,65,2,583.75,0,Dormant / At-Risk,0.9993419,1,291.875,875.625,0.5762488124999955,821.2675011875,True,Bronze
15763,31,2,1086.92,0,Dormant / At-Risk,0.9628891,1,543.46,1630.38,60.50486914199992,1478.3561308580001,True,Silver
15764,88,8,4503.08,1,Champions,0.00022448035,0,562.885,6754.62,6753.103720538283,-346.2147205382835,False,Gold
15765,666,1,370.63,0,Dormant / At-Risk,0.99978703,1,370.63,555.9449999999999,0.11839960664998832,518.0293503933499,True,Bronze
15766,64,3,831.0600000000001,0,Dormant / At-Risk,0.9918852,1,277.02000000000004,1246.5900000000001,10.115828531999973,1164.144671468,True,Silver
15768,115,34,15308.89,1,Champions,0.0002712097,0,450.2614705882353,22963.335,22957.10712080365,-1151.9388708036495,False,Platinum
15769,7,46,88612.52,1,Champions,6.234962e-05,0,1926.3591304347826,132918.78,132910.49256457615,-6647.651564576168,False,Platinum
