CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15406,31,4,975.87,1,Champions
15407,33,4,1046.74,1,Champions
15408,264,1,267.18,0,Dormant / At-Risk
15409,721,1,131.25,0,Dormant / At-Risk
15410,84,10,4685.72,1,Champions
15411,26,4,1348.93,1,Champions
15412,171,1,190.53,0,Dormant / At-Risk
15413,691,5,6798.72,1,Champions
15414,9,3,774.9000000000001,1,Champions
15415,313,1,559.61,0,Dormant / At-Risk
15416,64,7,4572.82,1,Champions
15417,85,1,508.8,0,Dormant / At-Risk
15418,425,2,449.42,0,Dormant / At-Risk
15419,24,1,135.86,0,Dormant / At-Risk
15420,434,6,743.0,0,Dormant / At-Risk
15421,58,10,3805.34,1,Champions
15422,323,7,1619.97,0,Dormant / At-Risk
15423,38,3,266.89,0,Dormant / At-Risk
15424,254,3,597.78,0,Dormant / At-Risk
15425,400,4,1941.1200000000001,0,Dormant / At-Risk
15426,19,9,2156.35,1,Champions
15427,33,3,1430.54,1,Champions
15428,15,4,762.75,1,Champions
15429,26,2,397.35,0,Dormant / At-Risk
15430,467,2,954.75,0,Dormant / At-Risk
15431,502,1,153.24,0,Dormant / At-Risk
15432,23,2,320.76,0,Dormant / At-Risk
15433,213,2,533.3,0,Dormant / At-Risk
15434,8,11,2567.06,1,Champions
15435,22,1,149.29,0,Dormant / At-Risk
15436,12,3,1067.75,1,Champions
15437,262,2,393.45,0,Dormant / At-Risk
15438,131,1,156.57999999999998,0,Dormant / At-Risk
15439,404,4,1269.05,0,Dormant / At-Risk
15440,54,3,383.68,0,Dormant / At-Risk
15441,396,3,1254.21,0,Dormant / At-Risk
15442,248,1,594.0,0,Dormant / At-Risk
15443,1,14,5114.2300000000005,1,Champions
15444,9,2,1411.21,1,Champions
15445,264,2,284.5,0,Dormant / At-Risk
15446,376,3,399.75,0,Dormant / At-Risk
15447,330,5,492.88,0,Dormant / At-Risk
15448,312,2,788.8100000000001,0,Dormant / At-Risk
15449,26,3,974.52,1,Champions
15450,30,1,429.84,0,Dormant / At-Risk
15451,434,2,226.86,0,Dormant / At-Risk
15452,29,6,1785.1100000000001,1,Champions
15453,1,7,1371.77,1,Champions
15454,362,2,305.99,0,Dormant / At-Risk
15455,597,1,38.25,0,Dormant / At-Risk
15456,283,10,2091.52,1,Champions
15457,262,1,237.07,0,Dormant / At-Risk
15458,25,2,370.44,0,Dormant / At-Risk
15459,417,2,202.83,0,Dormant / At-Risk
15460,354,1,214.26,0,Dormant / At-Risk
15461,460,2,429.7,0,Dormant / At-Risk
15462,94,4,737.05,0,Dormant / At-Risk
15463,29,1,126.14,0,Dormant / At-Risk
15464,338,1,1044.65,0,Dormant / At-Risk
15465,19,32,12100.4,1,Champions
15466,85,4,1560.46,0,Dormant / At-Risk
15467,9,3,524.88,1,Champions
15468,51,3,1430.48,0,Dormant / At-Risk
15469,50,3,874.25,0,Dormant / At-Risk
15470,575,1,63.419999999999995,0,Dormant / At-Risk
15471,2,3,1292.01,1,Champions
15472,113,1,371.56,0,Dormant / At-Risk
15473,14,8,2046.0,1,Champions
15474,595,1,150.35,0,Dormant / At-Risk
15475,77,1,454.11,0,Dormant / At-Risk
15476,380,4,2209.98,0,Dormant / At-Risk
15477,649,1,368.4,0,Dormant / At-Risk
15478,40,3,1983.48,1,Champions
15479,733,1,147.4,0,Dormant / At-Risk
15480,116,5,6279.0,1,Champions
15481,401,1,1993.34,0,Dormant / At-Risk
15482,15,19,14417.36,1,Champions
15483,161,10,817.82,1,Champions
15484,1,6,4652.1,1,Champions
15485,30,7,4810.92,1,Champions
15486,527,1,102.0,0,Dormant / At-Risk
15487,679,1,231.32,0,Dormant / At-Risk
15488,92,5,431.92,0,Dormant / At-Risk
15489,22,8,2419.61,1,Champions
15490,430,1,210.85,0,Dormant / At-Risk
15491,95,6,3100.09,1,Champions
15492,28,2,659.46,0,Dormant / At-Risk
15493,32,9,4121.68,1,Champions
15494,21,5,3702.6,1,Champions
15495,379,1,246.5,0,Dormant / At-Risk
15496,631,1,146.14,0,Dormant / At-Risk
15497,17,9,8657.39,1,Champions
15498,2,44,24972.86,1,Champions
15499,723,1,158.65,0,Dormant / At-Risk
15500,8,4,1131.56,1,Champions
15501,404,2,399.95,0,Dormant / At-Risk
15502,15,14,13003.87,1,Champions
15503,362,2,257.3,0,Dormant / At-Risk
15504,81,4,402.7,0,Dormant / At-Risk
15505,52,5,3610.96,1,Champions
15506,22,6,2030.33,1,Champions
15507,171,1,475.86,0,Dormant / At-Risk
15508,189,6,1000.27,0,Dormant / At-Risk
15509,380,1,152.41,0,Dormant / At-Risk
15510,330,1,250.0,0,Dormant / At-Risk
15511,11,5,900.53,1,Champions
15512,155,4,331.58,0,Dormant / At-Risk
15513,33,35,26437.05,1,Champions
15514,12,18,6392.06,1,Champions
15515,387,1,171.81,0,Dormant / At-Risk
15516,44,3,62.43,0,Dormant / At-Risk
15517,233,1,267.03,0,Dormant / At-Risk
15518,64,15,4189.99,1,Champions
15519,383,2,344.61,0,Dormant / At-Risk
15520,1,1,343.5,0,Dormant / At-Risk
15521,40,16,7098.24,1,Champions
15522,32,2,397.99,0,Dormant / At-Risk
15523,84,16,17259.19,1,Champions
15524,24,2,591.4,0,Dormant / At-Risk
15525,2,4,890.22,1,Champions
15526,33,2,148.44,0,Dormant / At-Risk
15527,18,23,5554.89,1,Champions
15528,254,1,229.33,0,Dormant / At-Risk
15529,22,12,4783.66,1,Champions
15530,21,5,1808.68,1,Champions
15531,8,2,1972.39,1,Champions
15532,25,10,3738.85,1,Champions
15533,19,3,807.57,1,Champions
15534,725,1,162.25,0,Dormant / At-Risk
15535,173,6,1044.37,0,Dormant / At-Risk
15536,409,1,259.09,0,Dormant / At-Risk
15537,163,1,110.92,0,Dormant / At-Risk
15538,537,6,3358.4,0,Dormant / At-Risk
15539,7,1,538.46,0,Dormant / At-Risk
15540,11,2,460.68,0,Dormant / At-Risk
15541,114,1,85.13000000000001,0,Dormant / At-Risk
15542,512,3,855.71,0,Dormant / At-Risk
15543,288,2,242.26,0,Dormant / At-Risk
15544,9,20,7807.89,1,Champions
15545,54,2,288.96999999999997,0,Dormant / At-Risk
15546,606,2,1079.1000000000001,0,Dormant / At-Risk
15547,7,26,10057.05,1,Champions
15548,595,1,158.09,0,Dormant / At-Risk
15549,77,8,2334.16,1,Champions
15550,4,12,2211.05,1,Champions
15551,36,7,1679.81,1,Champions
15552,217,2,252.52,0,Dormant / At-Risk
15553,60,1,428.93,0,Dormant / At-Risk
15554,277,1,217.2,0,Dormant / At-Risk
15555,12,36,11243.91,1,Champions
15556,24,1,279.77,0,Dormant / At-Risk
15557,28,1,468.91,0,Dormant / At-Risk
15558,639,1,202.68,0,Dormant / At-Risk
15559,568,1,1109.4,0,Dormant / At-Risk
15560,397,2,153.52,0,Dormant / At-Risk
15561,11,8,1934.3899999999999,1,Champions
15562,351,3,671.4300000000001,0,Dormant / At-Risk
15563,22,7,2859.46,1,Champions
15564,463,2,70.74000000000001,0,Dormant / At-Risk
15565,50,2,173.16000000000003,0,Dormant / At-Risk
15566,392,2,227.87,0,Dormant / At-Risk
15567,18,1,186.01,0,Dormant / At-Risk
15568,2,3,758.29,1,Champions
15569,103,10,3583.45,1,Champions
15570,7,25,8736.49,1,Champions
15571,11,14,3892.35,1,Champions
15572,4,10,3965.2,1,Champions
15573,31,5,1188.42,1,Champions
15574,177,6,1101.44,0,Dormant / At-Risk
15575,619,1,30.1,0,Dormant / At-Risk
15576,37,1,921.37,0,Dormant / At-Risk
15577,151,5,396.03,0,Dormant / At-Risk
15578,162,1,127.1,0,Dormant / At-Risk
15579,68,5,1250.63,1,Champions
15580,376,8,1375.39,0,Dormant / At-Risk
15581,120,38,7480.4,1,Champions
15582,24,3,682.9100000000001,0,Dormant / At-Risk
15583,376,1,95.96,0,Dormant / At-Risk
15584,23,6,1268.2,1,Champions
15585,176,1,455.3,0,Dormant / At-Risk
15586,592,3,1139.1000000000001,0,Dormant / At-Risk
15587,50,7,1522.08,1,Champions
15588,677,1,579.6,0,Dormant / At-Risk
15589,255,3,478.53,0,Dormant / At-Risk
15590,382,5,1496.6,0,Dormant / At-Risk
15591,582,3,217.9,0,Dormant / At-Risk
15592,46,1,388.58,0,Dormant / At-Risk
15593,70,1,199.8,0,Dormant / At-Risk
15594,15,5,1771.78,1,Champions
15595,487,1,357.59999999999997,0,Dormant / At-Risk
15596,100,9,2727.72,1,Champions
15597,35,2,563.37,0,Dormant / At-Risk
15598,53,2,548.02,0,Dormant / At-Risk
15599,26,3,1250.06,1,Champions
15600,428,4,1199.31,0,Dormant / At-Risk
15601,11,30,14191.74,1,Champions
15602,8,16,3137.96,1,Champions
15603,78,2,88.48,0,Dormant / At-Risk
15604,52,1,216.39000000000001,0,Dormant / At-Risk
15605,36,9,1741.95,1,Champions
15606,61,17,5230.99,1,Champions
15607,336,9,1708.97,1,Champions
15608,28,5,1785.98,1,Champions
15609,184,1,298.48,0,Dormant / At-Risk
15610,51,1,112.46000000000001,0,Dormant / At-Risk
15611,9,26,2997.28,1,Champions
15612,36,2,195.15,0,Dormant / At-Risk
15613,610,1,433.71999999999997,0,Dormant / At-Risk
15614,437,4,3147.36,0,Dormant / At-Risk
15615,10,47,21373.97,1,Champions
15616,438,1,317.11,0,Dormant / At-Risk
15617,396,3,828.5500000000001,0,Dormant / At-Risk
15618,32,4,776.851,1,Champions
15619,10,1,336.4,0,Dormant / At-Risk
15620,56,4,1942.36,1,Champions
15621,4,4,1293.03,1,Champions
15622,43,17,7852.610000000001,1,Champions
15623,141,8,2437.05,1,Champions
15624,116,4,588.13,0,Dormant / At-Risk
15625,103,9,3236.4,1,Champions
15626,74,3,1067.52,0,Dormant / At-Risk
15627,457,2,566.9,0,Dormant / At-Risk
15628,4,17,5333.08,1,Champions
15629,450,4,2240.9,0,Dormant / At-Risk
15630,45,3,1481.4,1,Champions
15631,642,1,596.67,0,Dormant / At-Risk
15632,15,8,3285.31,1,Champions
15633,509,13,4335.96,1,Champions
15634,17,2,554.65,0,Dormant / At-Risk
15635,395,1,100.35,0,Dormant / At-Risk
15636,89,4,1444.58,0,Dormant / At-Risk
15637,52,5,797.59,1,Champions
15638,378,6,2265.2,0,Dormant / At-Risk
15639,134,3,1065.08,0,Dormant / At-Risk
15640,4,29,23494.31,1,Champions
15641,105,12,5345.55,1,Champions
15642,729,1,105.78,0,Dormant / At-Risk
15643,191,3,664.0,0,Dormant / At-Risk
15644,166,4,803.54,0,Dormant / At-Risk
15645,18,3,1055.17,1,Champions
15646,157,5,784.8100000000001,0,Dormant / At-Risk
15647,415,1,169.0,0,Dormant / At-Risk
15648,204,2,639.5,0,Dormant / At-Risk
15649,336,4,1660.35,0,Dormant / At-Risk
15650,521,2,553.88,0,Dormant / At-Risk
15651,36,5,1259.06,1,Champions
15652,91,5,1405.94,1,Champions
15653,92,2,877.44,0,Dormant / At-Risk
15654,9,2,922.53,1,Champions
15655,243,1,560.6700000000001,0,Dormant / At-Risk
15656,45,4,748.5,0,Dormant / At-Risk
15657,22,1,30.0,0,Dormant / At-Risk
15658,190,8,2117.27,1,Champions
15659,43,3,532.49,0,Dormant / At-Risk
15660,25,15,2603.69,1,Champions
15661,317,8,1215.95,0,Dormant / At-Risk
15662,661,2,283.73,0,Dormant / At-Risk
15663,106,1,138.14,0,Dormant / At-Risk
15664,50,4,1254.03,1,Champions
15665,168,5,3987.07,1,Champions
15666,472,2,632.94,0,Dormant / At-Risk
15667,39,1,301.32000000000005,0,Dormant / At-Risk
15668,217,1,76.32000000000001,0,Dormant / At-Risk
15669,40,4,684.34,0,Dormant / At-Risk
15670,296,2,325.2,0,Dormant / At-Risk
15671,18,7,2657.13,1,Champions
15672,725,1,45.300000000000004,0,Dormant / At-Risk
15673,88,9,6204.32,1,Champions
15674,73,13,6948.2300000000005,1,Champions
15675,81,4,542.04,0,Dormant / At-Risk
15676,18,3,3435.76,1,Champions
15677,49,3,1305.6299999999999,0,Dormant / At-Risk
15678,52,3,1825.94,1,Champions
15679,24,4,781.28,1,Champions
15680,9,10,4028.69,1,Champions
15681,25,14,2989.7000000000003,1,Champions
15682,599,2,318.24,0,Dormant / At-Risk
15683,117,2,524.54,0,Dormant / At-Risk
15684,547,3,173.95,0,Dormant / At-Risk
15685,450,1,55.980000000000004,0,Dormant / At-Risk
15686,420,1,90.0,0,Dormant / At-Risk
15687,8,9,2993.1,1,Champions
15688,418,1,190.57,0,Dormant / At-Risk
15689,119,3,521.03,0,Dormant / At-Risk
15690,4,2,239.76,0,Dormant / At-Risk
15691,252,4,571.3,0,Dormant / At-Risk
15692,28,1,191.04,0,Dormant / At-Risk
15693,659,1,37.5,0,Dormant / At-Risk
15694,0,24,9978.48,1,Champions
15695,266,4,1131.04,0,Dormant / At-Risk
15696,33,13,3881.2200000000003,1,Champions
15697,689,1,246.75,0,Dormant / At-Risk
15698,624,1,46.2,0,Dormant / At-Risk
15699,17,1,309.65,0,Dormant / At-Risk
15700,172,2,696.68,0,Dormant / At-Risk
15701,2,4,1529.0,1,Champions
15702,476,2,140.39,0,Dormant / At-Risk
15703,264,1,211.5,0,Dormant / At-Risk
15704,140,6,3734.6600000000003,1,Champions
15705,201,1,143.1,0,Dormant / At-Risk
15706,63,4,1060.56,0,Dormant / At-Risk
15707,35,4,916.98,1,Champions
15708,40,9,3887.15,1,Champions
15709,283,2,327.85,0,Dormant / At-Risk
15710,417,1,898.87,0,Dormant / At-Risk
15711,556,2,420.25,0,Dormant / At-Risk
15712,9,12,3472.41,1,Champions
15713,143,4,839.64,0,Dormant / At-Risk
15714,11,5,783.96,1,Champions
15715,555,5,658.02,0,Dormant / At-Risk
15716,145,11,2485.26,1,Champions
15717,234,5,607.0,0,Dormant / At-Risk
15718,540,1,293.79,0,Dormant / At-Risk
15719,32,31,10195.97,1,Champions
15720,24,2,739.22,0,Dormant / At-Risk
15721,11,1,471.40000000000003,0,Dormant / At-Risk
15722,35,11,5234.0,1,Champions
15723,364,4,930.7,0,Dormant / At-Risk
15724,201,3,310.85,0,Dormant / At-Risk
15725,15,1,415.25,0,Dormant / At-Risk
15726,390,1,321.91,0,Dormant / At-Risk
15727,16,15,9371.71,1,Champions
15728,379,2,544.6,0,Dormant / At-Risk
15729,212,3,192.55,0,Dormant / At-Risk
15730,65,5,1726.58,1,Champions
15731,553,1,125.3,0,Dormant / At-Risk
15732,212,10,1543.97,1,Champions
15733,282,1,162.3,0,Dormant / At-Risk
15734,114,4,2263.3,1,Champions
15735,421,1,327.68,0,Dormant / At-Risk
15736,435,2,1767.1200000000001,0,Dormant / At-Risk
15737,14,8,1188.1200000000001,1,Champions
15738,18,41,13043.32,1,Champions
15739,66,1,449.12,0,Dormant / At-Risk
15740,49,1,154.88,0,Dormant / At-Risk
15741,458,2,208.62,0,Dormant / At-Risk
15742,619,1,156.87,0,Dormant / At-Risk
15743,16,4,775.96,1,Champions
15744,77,1,34.8,0,Dormant / At-Risk
15745,19,4,1094.5900000000001,1,Champions
15746,134,1,196.88,0,Dormant / At-Risk
15747,12,9,2499.81,1,Champions
15748,40,3,609.81,0,Dormant / At-Risk
15749,235,3,44534.3,1,Champions
15750,2,18,6452.991,1,Champions
15751,460,11,1380.44,1,Champions
15752,39,9,3924.91,1,Champions
15753,304,1,79.2,0,Dormant / At-Risk
15754,51,9,3037.61,1,Champions
15755,10,17,5993.12,1,Champions
15756,61,4,528.01,0,Dormant / At-Risk
15757,65,6,2940.36,1,Champions
15758,24,1,205.25,0,Dormant / At-Risk
15759,218,7,830.9300000000001,0,Dormant / At-Risk
15760,630,2,13916.34,0,Dormant / At-Risk
15761,442,1,143.05,0,Dormant / At-Risk
15762,65,2,583.75,0,Dormant / At-Risk
15763,31,2,1086.92,0,Dormant / At-Risk
15764,88,8,4503.08,1,Champions
15765,666,1,370.63,0,Dormant / At-Risk
15766,64,3,831.0600000000001,0,Dormant / At-Risk
15768,115,34,15308.89,1,Champions
15769,7,46,88612.52,1,Champions
15770,612,1,321.45,0,Dormant / At-Risk
15771,604,3,1006.54,0,Dormant / At-Risk
15772,418,1,280.88,0,Dormant / At-Risk
15773,5,2,774.52,1,Champions
15774,68,6,1288.34,1,Champions
15775,245,2,150.5,0,Dormant / At-Risk
15776,133,1,241.62,0,Dormant / At-Risk
15777,241,7,1762.6100000000001,1,Champions
15778,431,1,307.95000000000005,0,Dormant / At-Risk
15779,463,2,124.08000000000001,0,Dormant / At-Risk
15780,183,3,475.28000000000003,0,Dormant / At-Risk
15781,25,3,345.46000000000004,0,Dormant / At-Risk
15782,9,4,4014.1,1,Champions
15783,10,1,246.3,0,Dormant / At-Risk
15784,467,2,848.33,0,Dormant / At-Risk
15785,32,16,5969.93,1,Champions
15786,46,5,8501.62,1,Champions
15787,26,3,933.26,0,Dormant / At-Risk
15788,508,1,221.83,0,Dormant / At-Risk
15789,358,6,1962.01,0,Dormant / At-Risk
15790,10,1,218.75,0,Dormant / At-Risk
15791,43,5,3608.34,1,Champions
15792,399,2,933.84,0,Dormant / At-Risk
15793,14,8,2399.57,1,Champions
15794,736,2,777.0,0,Dormant / At-Risk
15795,149,8,1979.8700000000001,1,Champions
15796,1,17,5171.63,1,Champions
15797,113,6,2821.08,1,Champions
15798,492,3,1535.37,0,Dormant / At-Risk
15799,75,4,1421.34,0,Dormant / At-Risk
15800,107,7,1227.07,1,Champions
15801,46,3,1063.95,0,Dormant / At-Risk
15802,142,1,451.42,0,Dormant / At-Risk
15803,51,4,1929.66,1,Champions
15804,0,13,4206.39,1,Champions
15805,23,30,10148.93,1,Champions
15806,46,3,784.58,0,Dormant / At-Risk
15807,50,5,1817.52,1,Champions
15808,306,21,17180.25,1,Champions
15809,36,7,1274.44,1,Champions
15810,78,8,2999.04,1,Champions
15811,22,7,3486.15,1,Champions
15812,107,12,5201.47,1,Champions
15813,207,2,1303.9099999999999,0,Dormant / At-Risk
15814,16,6,2634.44,1,Champions
15815,63,5,2100.6,1,Champions
15816,542,2,144.15,0,Dormant / At-Risk
15817,420,3,2766.4,0,Dormant / At-Risk
15818,588,1,340.5,0,Dormant / At-Risk
15819,49,10,3934.79,1,Champions
15820,319,1,206.98,0,Dormant / At-Risk
15821,44,2,570.96,0,Dormant / At-Risk
15822,3,6,1840.06,1,Champions
15823,372,3,3882.17,0,Dormant / At-Risk
15824,453,2,890.94,0,Dormant / At-Risk
15825,172,1,532.94,0,Dormant / At-Risk
15826,56,4,2598.28,1,Champions
15827,73,28,3603.14,1,Champions
15828,375,1,1108.82,0,Dormant / At-Risk
15829,99,2,636.14,0,Dormant / At-Risk
15830,37,1,576.0,0,Dormant / At-Risk
15831,58,3,794.64,0,Dormant / At-Risk
15832,254,1,836.79,0,Dormant / At-Risk
15833,737,1,80.4,0,Dormant / At-Risk
15834,70,7,3764.39,1,Champions
15835,44,4,954.09,1,Champions
15836,50,1,137.37,0,Dormant / At-Risk
15837,64,2,777.01,0,Dormant / At-Risk
15838,11,34,73205.5,1,Champions
15839,33,3,1048.49,0,Dormant / At-Risk
15840,58,2,355.56,0,Dormant / At-Risk
15841,72,9,2742.41,1,Champions
15842,393,2,548.8000000000001,0,Dormant / At-Risk
15843,303,1,118.95,0,Dormant / At-Risk
15844,46,1,130.73999999999998,0,Dormant / At-Risk
15845,17,11,4426.28,1,Champions
15846,385,1,107.01,0,Dormant / At-Risk
15847,38,5,822.57,1,Champions
15848,621,1,137.99,0,Dormant / At-Risk
15850,19,6,1006.75,1,Champions
15851,526,1,109.73,0,Dormant / At-Risk
15852,186,3,257.26,0,Dormant / At-Risk
15853,51,1,110.8,0,Dormant / At-Risk
15854,4,21,5578.28,1,Champions
15855,136,6,1052.72,0,Dormant / At-Risk
15856,4,52,32275.95,1,Champions
15857,18,2,570.48,0,Dormant / At-Risk
15858,15,13,3552.41,1,Champions
15859,432,1,438.46,0,Dormant / At-Risk
15860,40,17,2361.3,1,Champions
15861,12,12,4369.2,1,Champions
15862,8,13,2512.29,1,Champions
15863,25,5,355.1,0,Dormant / At-Risk
15864,22,7,2180.76,1,Champions
15865,40,5,2241.42,1,Champions
15866,101,1,211.89,0,Dormant / At-Risk
15867,5,31,8923.3,1,Champions
15868,583,1,94.53,0,Dormant / At-Risk
15869,277,3,321.11,0,Dormant / At-Risk
15870,32,4,857.46,1,Champions
15871,437,1,33.099999999999994,0,Dormant / At-Risk
15872,14,4,729.25,1,Champions
15873,499,4,313.91999999999996,0,Dormant / At-Risk
15874,63,21,11284.76,1,Champions
15875,646,1,108.52,0,Dormant / At-Risk
15876,409,2,1449.14,0,Dormant / At-Risk
15877,1,2,490.33,1,Champions
15878,561,2,330.77,0,Dormant / At-Risk
15879,404,4,1137.8,0,Dormant / At-Risk
15880,369,1,329.03,0,Dormant / At-Risk
15881,312,5,501.39,0,Dormant / At-Risk
15882,198,8,1124.66,1,Champions
15883,2,2,396.48,1,Champions
15884,432,2,244.60000000000002,0,Dormant / At-Risk
15885,92,15,1951.82,1,Champions
15886,60,4,1052.8700000000001,0,Dormant / At-Risk
15887,406,3,1027.15,0,Dormant / At-Risk
15888,80,3,429.16,0,Dormant / At-Risk
15889,156,8,1427.6,1,Champions
15890,394,5,535.65,0,Dormant / At-Risk
15891,226,1,511.68,0,Dormant / At-Risk
15892,669,1,128.2,0,Dormant / At-Risk
15893,481,1,305.28000000000003,0,Dormant / At-Risk
15894,253,2,258.25,0,Dormant / At-Risk
15895,149,1,179.17,0,Dormant / At-Risk
15897,194,2,208.59,0,Dormant / At-Risk
15898,1,25,4996.45,1,Champions
15899,368,1,56.25,0,Dormant / At-Risk
15900,23,4,886.57,1,Champions
15901,16,7,687.72,1,Champions
15902,380,1,145.01,0,Dormant / At-Risk
15903,9,12,8939.84,1,Champions
15904,8,1,164.68,0,Dormant / At-Risk
15905,543,1,114.69,0,Dormant / At-Risk
15906,19,10,2530.19,1,Champions
15907,3,3,882.72,1,Champions
15908,490,2,758.62,0,Dormant / At-Risk
15909,173,1,191.94,0,Dormant / At-Risk
15910,0,15,2661.17,1,Champions
15911,623,8,1700.24,0,Dormant / At-Risk
15912,178,9,1074.7,1,Champions
15913,534,1,6.300000000000001,0,Dormant / At-Risk
15914,378,2,205.99,0,Dormant / At-Risk
15915,401,1,364.45,0,Dormant / At-Risk
15916,16,13,3145.2400000000002,1,Champions
15917,247,5,530.17,0,Dormant / At-Risk
15918,190,3,582.88,0,Dormant / At-Risk
15919,19,2,525.69,0,Dormant / At-Risk
15920,154,9,569.14,0,Dormant / At-Risk
15921,172,4,775.26,0,Dormant / At-Risk
15922,373,1,369.5,0,Dormant / At-Risk
15923,372,1,127.08,0,Dormant / At-Risk
15924,731,1,102.82,0,Dormant / At-Risk
15925,194,1,207.15,0,Dormant / At-Risk
15926,542,1,134.44,0,Dormant / At-Risk
15927,647,1,106.54,0,Dormant / At-Risk
15928,656,1,293.53,0,Dormant / At-Risk
15929,644,1,594.0,0,Dormant / At-Risk
15930,67,1,426.63,0,Dormant / At-Risk
15931,428,1,239.9,0,Dormant / At-Risk
15932,4,8,2495.87,1,Champions
15933,21,3,1107.46,1,Champions
15934,417,2,2190.66,0,Dormant / At-Risk
15935,239,2,416.86,0,Dormant / At-Risk
15936,379,2,282.79,0,Dormant / At-Risk
15937,64,1,145.35000000000002,0,Dormant / At-Risk
15938,112,9,734.8100000000001,1,Champions
15939,89,16,9060.39,1,Champions
15940,311,1,35.8,0,Dormant / At-Risk
15941,637,1,405.0,0,Dormant / At-Risk
15942,133,1,337.44,0,Dormant / At-Risk
15943,649,2,271.28999999999996,0,Dormant / At-Risk
15944,276,4,2164.24,0,Dormant / At-Risk
15945,365,4,646.27,0,Dormant / At-Risk
15946,502,3,2304.18,0,Dormant / At-Risk
15947,82,1,1708.24,0,Dormant / At-Risk
15948,8,3,1509.0900000000001,1,Champions
15949,16,2,364.72,0,Dormant / At-Risk
15950,31,10,7120.91,1,Champions
15951,8,3,1013.1700000000001,1,Champions
15952,33,4,781.91,1,Champions
15953,15,18,3440.34,1,Champions
15954,589,1,190.75,0,Dormant / At-Risk
15955,24,22,8085.9800000000005,1,Champions
15956,551,2,617.6,0,Dormant / At-Risk
15957,31,3,921.25,0,Dormant / At-Risk
15958,74,4,462.12,0,Dormant / At-Risk
15959,682,3,542.89,0,Dormant / At-Risk
15960,374,4,410.95,0,Dormant / At-Risk
15961,379,1,451.28999999999996,0,Dormant / At-Risk
15962,449,1,289.48,0,Dormant / At-Risk
15963,19,2,470.76,0,Dormant / At-Risk
15964,663,1,269.21000000000004,0,Dormant / At-Risk
15965,17,13,2771.94,1,Champions
15966,450,1,426.53,0,Dormant / At-Risk
15967,23,12,2966.0,1,Champions
15968,388,1,404.55,0,Dormant / At-Risk
15969,2,5,1127.05,1,Champions
15970,303,2,1017.3199999999999,0,Dormant / At-Risk
15971,17,18,5902.83,1,Champions
15972,456,5,1769.33,0,Dormant / At-Risk
15973,366,3,680.62,0,Dormant / At-Risk
15974,39,7,3442.15,1,Champions
15975,84,1,371.01,0,Dormant / At-Risk
15976,165,6,1694.41,1,Champions
15977,17,2,1054.73,0,Dormant / At-Risk
15978,77,3,3279.42,1,Champions
15979,602,1,329.21999999999997,0,Dormant / At-Risk
15980,88,7,6543.68,1,Champions
15981,24,21,9362.77,1,Champions
15982,605,1,324.51,0,Dormant / At-Risk
15983,22,8,3110.37,1,Champions
15984,2,30,8393.02,1,Champions
15985,123,7,2715.28,1,Champions
15986,30,2,354.42,0,Dormant / At-Risk
15987,12,8,1535.99,1,Champions
15988,19,3,738.89,0,Dormant / At-Risk
15989,375,2,368.31,0,Dormant / At-Risk
15990,44,7,1997.75,1,Champions
15991,534,1,150.55,0,Dormant / At-Risk
15992,3,3,896.6,1,Champions
15993,8,7,2777.67,1,Champions
15994,54,3,1175.68,0,Dormant / At-Risk
15995,414,1,694.54,0,Dormant / At-Risk
15996,88,7,1386.4,1,Champions
15998,36,16,8274.14,1,Champions
15999,735,1,20.4,0,Dormant / At-Risk
16000,2,3,12393.7,1,Champions
16001,381,1,583.39,0,Dormant / At-Risk
16002,625,1,169.21,0,Dormant / At-Risk
16003,29,10,5613.83,1,Champions
16004,474,5,2146.39,0,Dormant / At-Risk
16005,12,10,2365.4900000000002,1,Champions
16006,211,2,332.82,0,Dormant / At-Risk
16007,47,7,3053.06,1,Champions
16008,23,15,5339.13,1,Champions
16009,22,4,972.11,1,Champions
16010,245,11,1694.86,1,Champions
16011,8,29,5601.01,1,Champions
16012,35,5,2978.59,1,Champions
16013,3,84,56078.44,1,Champions
16014,37,5,1100.28,1,Champions
16015,3,3,704.55,1,Champions
16016,3,11,2083.4,1,Champions
16017,47,5,1545.58,1,Champions
16018,39,4,698.13,0,Dormant / At-Risk
16019,46,27,17329.16,1,Champions
16020,16,3,851.01,1,Champions
16021,395,2,487.03,0,Dormant / At-Risk
16022,260,1,602.63,0,Dormant / At-Risk
16023,46,3,719.81,0,Dormant / At-Risk
16024,12,3,483.99,0,Dormant / At-Risk
16025,29,1,439.65999999999997,0,Dormant / At-Risk
16026,43,1,236.09,0,Dormant / At-Risk
16027,91,15,2048.36,1,Champions
16028,595,1,82.2,0,Dormant / At-Risk
16029,38,107,117763.62,1,Champions
16030,309,1,331.24,0,Dormant / At-Risk
16031,92,2,547.9,0,Dormant / At-Risk
16032,456,6,1965.72,0,Dormant / At-Risk
16033,5,27,10608.81,1,Champions
16034,196,6,911.32,0,Dormant / At-Risk
16035,560,1,217.73,0,Dormant / At-Risk
16036,87,4,2556.84,1,Champions
16037,269,5,1509.3400000000001,0,Dormant / At-Risk
16038,7,3,471.78,1,Champions
16039,423,2,456.4,0,Dormant / At-Risk
16040,65,7,2416.9,1,Champions
16041,30,3,3166.4,1,Champions
16042,22,8,2245.32,1,Champions
